"","Sample_names","Sample","Type","Stain","Dilution","Tank","Day","Timepoint","Feeding_status","Time_cont","Counts","BacterialDensity","AlgalDensity","PercentageHNA","HNADensity"
"821","D11 T3.D6.3.A_FIXED_SG_10.fcs","T3.D6.3.A","FIXED","SG",10,"T3","D6","3","A",6.33333333333333,63146,21003858.4353379,25944.6514103246,75.7577677129193,15912054.2841937
"822","D11 T3.D9.6.B_FIXED_SG_10.fcs","T3.D9.6.B","FIXED","SG",10,"T3","D9","6","B",9.70833333333333,129496,43084908.1714134,21959.0098482832,67.7750664113177,29200825.1264307
"823","D11 T4.D1.7.B_FIXED_SG_10.fcs","T4.D1.7.B","FIXED","SG",10,"T4","D1","7","B",1.83333333333333,4692,934754.4576153,0,84.4842284739983,789720.091642594
"824","D11 T4.D13.2.B_FIXED_SG_10.fcs","T4.D13.2.B","FIXED","SG",10,"T4","D13","2","B",13.2083333333333,11166,3697350.99337748,0,59.2781658606484,2191721.85430464
"825","D11 T4.D17.7.B_FIXED_SG_10.fcs","T4.D17.7.B","FIXED","SG",10,"T4","D17","7","B",17.8333333333333,22365,7410782.33208522,0,57.0042477084731,4224460.71771762
"826","D11 T4.D2.4.B_FIXED_SG_10.fcs","T4.D2.4.B","FIXED","SG",10,"T4","D2","4","B",2.45833333333333,19018,6299228.24682853,19211.0231525951,39.6256178357346,2496108.11168891
"827","D11 T5.D10.5.B_FIXED_SG_10.fcs","T5.D10.5.B","FIXED","SG",10,"T5","D10","5","B",10.5833333333333,26525,8784857.91879181,24176.988805723,61.3270499528746,5387494.20414652
"828","D12 Artemia.D8.2_FIXED_SG_10.fcs","Artemia.D8.2","FIXED","SG",10,"Artemia","D8","2","Artemia",8.20833333333333,7132,1424036.10007388,399.337100413314,66.0403813796971,940438.871473354
"829","D12 T1.D15.1.A_FIXED_SG_10.fcs","T1.D15.1.A","FIXED","SG",10,"T1","D15","1","A",15.0833333333333,48637,16096971.7027966,0,79.3141024323046,12767168.6248552
"830","D12 T1.D4.2.A_FIXED_SG_10.fcs","T1.D4.2.A","FIXED","SG",10,"T1","D4","2","A",4.20833333333333,23803,7879179.07977491,9599.47037404833,72.0833508381296,5679576.29923866
"831","D12 T1.D8.7.A_FIXED_SG_10.fcs","T1.D8.7.A","FIXED","SG",10,"T1","D8","7","A",8.83333333333333,37938,12614044.4208006,43556.3239792526,70.5071432336971,8893802.36733608
"832","D12 T2.D12.4.A_FIXED_SG_10.fcs","T2.D12.4.A","FIXED","SG",10,"T2","D12","4","A",12.4583333333333,83651,27846537.9494008,332.88948069241,70.4020274712795,19604527.2969374
"833","D12 T2.D16.8.A_FIXED_SG_10.fcs","T2.D16.8.A","FIXED","SG",10,"T2","D16","8","A",16.9583333333333,123521,40907766.1864547,0,91.5666162029129,37457857.261136
"834","D12 T3.D5.1.A_FIXED_SG_10.fcs","T3.D5.1.A","FIXED","SG",10,"T3","D5","1","A",5.08333333333333,32637,10856563.1029206,12307.8970128401,68.5663510739345,7443949.1717118
"835","D12 T3.D6.3.B_FIXED_SG_10.fcs","T3.D6.3.B","FIXED","SG",10,"T3","D6","3","B",6.33333333333333,61995,20612780.9549142,27929.2459103604,78.6418259537059,16210267.3227823
"836","D12 T3.D9.6.A_FIXED_SG_10.fcs","T3.D9.6.A","FIXED","SG",10,"T3","D9","6","A",9.70833333333333,135956,45175610.5665393,31898.9865426151,63.6014592956545,28732347.5660409
"837","D12 T4.D1.7.A_FIXED_SG_10.fcs","T4.D1.7.A","FIXED","SG",10,"T4","D1","7","A",1.83333333333333,4859,968951.283227312,33102.6781263087,84.6470467174316,820188.645382575
"838","D12 T4.D13.2.A_FIXED_SG_10.fcs","T4.D13.2.A","FIXED","SG",10,"T4","D13","2","A",13.2083333333333,10678,3558028.72280164,333.2111559095,50,1779014.36140082
"839","D12 T4.D17.7.A_FIXED_SG_10.fcs","T4.D17.7.A","FIXED","SG",10,"T4","D17","7","A",17.8333333333333,22629,7498508.8475048,0,53.4181802112334,4005566.9693154
"840","D12 T4.D2.4.A_FIXED_SG_10.fcs","T4.D2.4.A","FIXED","SG",10,"T4","D2","4","A",2.45833333333333,5855,1938292.44877015,17876.6511073592,43.0572160546541,834574.767438011
"841","D12 T4.D6.8.A_FIXED_SG_10.fcs","T4.D6.8.A","FIXED","SG",10,"T4","D6","8","A",6.95833333333333,73781,24450225.3446448,57330.32873807,64.3593879182988,15736015.3764581
"842","D12 T5.D10.5.A_FIXED_SG_10.fcs","T5.D10.5.A","FIXED","SG",10,"T5","D10","5","A",10.5833333333333,24501,8115870.01888105,14243.5986617642,56.9405330394678,4621219.64954122
"843","E01 Artemia.D8.3_FIXED_SG_10.fcs","Artemia.D8.3","FIXED","SG",10,"Artemia","D8","3","Artemia",8.33333333333333,20595,4106598.07381707,598.193455763594,88.239864044671,3623656.55719726
"844","E01 T1.D15.2.B_FIXED_SG_10.fcs","T1.D15.2.B","FIXED","SG",10,"T1","D15","2","B",15.2083333333333,39594,13158087.1356884,2658.60223987239,60.5116936909633,7962181.38313781
"845","E01 T1.D4.4.B_FIXED_SG_10.fcs","T1.D4.4.B","FIXED","SG",10,"T1","D4","4","B",4.45833333333333,21295,7096440.94908025,20327.9125566516,64.4752289269782,4575446.54758731
"846","E01 T1.D7.3.A_FIXED_SG_10.fcs","T1.D7.3.A","FIXED","SG",10,"T1","D7","3","A",7.33333333333333,96839,32275363.2848953,49660.0453272897,74.9470771073638,24189441.4078123
"847","E01 T1.D8.8.B_FIXED_SG_10.fcs","T1.D8.8.B","FIXED","SG",10,"T1","D8","8","B",8.95833333333333,37837,12588415.3441794,42253.0525335197,73.5999154266987,9265063.0468776
"848","E01 T2.D12.5.B_FIXED_SG_10.fcs","T2.D12.5.B","FIXED","SG",10,"T2","D12","5","B",12.5833333333333,79916,26564286.6640074,0,68.6145452725362,18226964.4994017
"849","E01 T3.D16.1.B_FIXED_SG_10.fcs","T3.D16.1.B","FIXED","SG",10,"T3","D16","1","B",16.0833333333333,77417,25730191.4384472,0,25.6326129919785,6595320.39351236
"850","E01 T3.D5.2.B_FIXED_SG_10.fcs","T3.D5.2.B","FIXED","SG",10,"T3","D5","2","B",5.20833333333333,37181,12272577.2379192,14853.4459994719,72.4859471235308,8895893.84737259
"851","E01 T3.D9.7.B_FIXED_SG_10.fcs","T3.D9.7.B","FIXED","SG",10,"T3","D9","7","B",9.83333333333333,135457,44944092.3720097,28202.6610040147,69.140022294898,31074355.4862471
"852","E01 T4.D1.8.B_FIXED_SG_10.fcs","T4.D1.8.B","FIXED","SG",10,"T4","D1","8","B",1.95833333333333,4195,835873.831868811,32478.5302966904,87.222884386174,729073.265985215
"853","E01 T4.D13.4.B_FIXED_SG_10.fcs","T4.D13.4.B","FIXED","SG",10,"T4","D13","4","B",13.4583333333333,10392,3460885.20331701,0,61.5184757505774,2129083.8245579
"854","E01 T4.D17.8.B_FIXED_SG_10.fcs","T4.D17.8.B","FIXED","SG",10,"T4","D17","8","B",17.9583333333333,19865,6582827.98157537,0,47.6919204631261,3139477.08519734
"855","E01 T4.D2.5.B_FIXED_SG_10.fcs","T4.D2.5.B","FIXED","SG",10,"T4","D2","5","B",2.58333333333333,7920,2622950.81967213,17552.5749296241,34.2045454545455,897168.405365127
"856","E01 T5.D10.6.B_FIXED_SG_10.fcs","T5.D10.6.B","FIXED","SG",10,"T5","D10","6","B",10.7083333333333,24648,8163481.60169576,18878.5480078164,57.0837390457644,4660020.53456099
"857","E01 T5.D6.1.B_FIXED_SG_10.fcs","T5.D6.1.B","FIXED","SG",10,"T5","D6","1","B",6.08333333333333,39995,13324116.3340774,13658.9266082553,73.0866358294787,9738148.3825832
"858","E02 Artemia.D8.4_FIXED_SG_10.fcs","Artemia.D8.4","FIXED","SG",10,"Artemia","D8","4","Artemia",8.45833333333333,3201,637967.11509716,398.604882909816,62.7928772258669,400597.907324365
"859","E02 T1.D15.2.A_FIXED_SG_10.fcs","T1.D15.2.A","FIXED","SG",10,"T1","D15","2","A",15.2083333333333,35494,11797121.68046,332.369461893841,60.2580717867809,7108718.05098548
"860","E02 T1.D4.4.A_FIXED_SG_10.fcs","T1.D4.4.A","FIXED","SG",10,"T1","D4","4","A",4.45833333333333,24584,8141475.69214465,22188.3693204398,70.1716563618614,5713008.34547622
"861","E02 T1.D7.3.B_FIXED_SG_10.fcs","T1.D7.3.B","FIXED","SG",10,"T1","D7","3","B",7.33333333333333,100946,33447978.7939032,32140.4903909874,76.4616725774176,25574884.0291584
"862","E02 T1.D8.8.A_FIXED_SG_10.fcs","T1.D8.8.A","FIXED","SG",10,"T1","D8","8","A",8.95833333333333,40916,13607369.7163191,46559.5796335096,74.643171375501,10156972.2970501
"863","E02 T2.D12.5.A_FIXED_SG_10.fcs","T2.D12.5.A","FIXED","SG",10,"T2","D12","5","A",12.5833333333333,86046,28565832.282053,0,74.3427933895823,21236637.6734613
"864","E02 T3.D16.1.A_FIXED_SG_10.fcs","T3.D16.1.A","FIXED","SG",10,"T3","D16","1","A",16.0833333333333,90028,29928526.3122902,332.43575679,25.6042564535478,7662976.6297663
"865","E02 T3.D5.2.A_FIXED_SG_10.fcs","T3.D5.2.A","FIXED","SG",10,"T3","D5","2","A",5.20833333333333,38402,12767046.776821,9641.27796801755,75.8970886932972,9689816.81571861
"866","E02 T3.D9.7.A_FIXED_SG_10.fcs","T3.D9.7.A","FIXED","SG",10,"T3","D9","7","A",9.83333333333333,133387,44301371.6828855,23248.8624663722,71.9605358843066,31879504.4671029
"867","E02 T4.D1.8.A_FIXED_SG_10.fcs","T4.D1.8.A","FIXED","SG",10,"T4","D1","8","A",1.95833333333333,4039,805046.740148691,30097.0680273465,87.0512503094825,700803.252875167
"868","E02 T4.D13.4.A_FIXED_SG_10.fcs","T4.D13.4.A","FIXED","SG",10,"T4","D13","4","A",13.4583333333333,10806,3580516.89860835,331.345261762757,62.5578382380159,2239893.96951624
"869","E02 T4.D17.8.A_FIXED_SG_10.fcs","T4.D17.8.A","FIXED","SG",10,"T4","D17","8","A",17.9583333333333,23553,7811422.12788538,0,54.7318812890078,4275338.28601751
"870","E02 T4.D2.5.A_FIXED_SG_10.fcs","T4.D2.5.A","FIXED","SG",10,"T4","D2","5","A",2.58333333333333,6705,2221669.98011928,10603.0483764082,34.5712155108128,768058.31676607
"871","E02 T5.D10.6.A_FIXED_SG_10.fcs","T5.D10.6.A","FIXED","SG",10,"T5","D10","6","A",10.7083333333333,25284,8378011.19984095,14911.030849266,59.3893371302009,4975645.31627953
"872","E02 T5.D6.1.A_FIXED_SG_10.fcs","T5.D6.1.A","FIXED","SG",10,"T5","D6","1","A",6.08333333333333,39673,13214202.4447923,11324.6511008227,75.7063998185164,10003996.9356826
"873","E03 Algae.D2.6_FIXED_SG_10.fcs","Algae.D2.6","FIXED","SG",10,"Algae","D2","6","Algae",2.70833333333333,163718,32705008.0904533,1043768.35334306,91.7089141084059,29993407.778821
"874","E03 Artemia.D8.5_FIXED_SG_10.fcs","Artemia.D8.5","FIXED","SG",10,"Artemia","D8","5","Artemia",8.58333333333333,3617,720862.56377551,398.59693877551,57.8379872822781,416932.397959184
"875","E03 T1.D15.4.B_FIXED_SG_10.fcs","T1.D15.4.B","FIXED","SG",10,"T1","D15","4","B",15.4583333333333,57155,18939921.1319879,662.756403883753,36.4902458227627,6911223.77969977
"876","E03 T1.D4.5.B_FIXED_SG_10.fcs","T1.D4.5.B","FIXED","SG",10,"T1","D4","5","B",4.58333333333333,24326,8102184.91873168,21316.2803090861,71.5571816163775,5797695.17719158
"877","E03 T2.D12.6.B_FIXED_SG_10.fcs","T2.D12.6.B","FIXED","SG",10,"T2","D12","6","B",12.7083333333333,92118,30586711.8238868,332.038383637148,81.3500075989492,24882292.3930006
"878","E03 T2.D7.3.A_FIXED_SG_10.fcs","T2.D7.3.A","FIXED","SG",10,"T2","D7","3","A",7.33333333333333,66920,22197896.9715063,32839.0884665141,61.7887029288703,13715792.6161807
"879","E03 T2.D8.1.B_FIXED_SG_10.fcs","T2.D8.1.B","FIXED","SG",10,"T2","D8","1","B",8.08333333333333,70345,23351812.508299,44482.8044084451,55.0771199090198,12861505.7761253
"880","E03 T3.D16.2.B_FIXED_SG_10.fcs","T3.D16.2.B","FIXED","SG",10,"T3","D16","2","B",16.2083333333333,106505,35289927.1040424,331.345261762757,24.8270034270692,8761431.41153082
"881","E03 T3.D5.4.B_FIXED_SG_10.fcs","T3.D5.4.B","FIXED","SG",10,"T3","D5","4","B",5.45833333333333,49013,16273656.9493326,20917.7236204263,74.7005896394834,12156517.6970582
"882","E03 T3.D9.8.B_FIXED_SG_10.fcs","T3.D9.8.B","FIXED","SG",10,"T3","D9","8","B",9.95833333333333,141015,46870637.5058167,21604.7330984511,72.7397794560862,34093598.3513927
"883","E03 T4.D13.5.B_FIXED_SG_10.fcs","T4.D13.5.B","FIXED","SG",10,"T4","D13","5","B",13.5833333333333,14532,4810009.26784059,0,66.4327002477291,3195419.03879253
"884","E03 T4.D2.6.B_FIXED_SG_10.fcs","T4.D2.6.B","FIXED","SG",10,"T4","D2","6","B",2.70833333333333,5319,1772586.39650748,15996.2675375746,42.8840007520211,760155.963608491
"885","E03 T5.D10.7.B_FIXED_SG_10.fcs","T5.D10.7.B","FIXED","SG",10,"T5","D10","7","B",10.8333333333333,25217,8356917.97845899,21541.0107705054,69.3222825871436,5793206.29660315
"886","E03 T5.D17.1.B_FIXED_SG_10.fcs","T5.D17.1.B","FIXED","SG",10,"T5","D17","1","B",17.0833333333333,21834,7261782.02015499,665.181095553264,73.6649262617935,5349386.37043935
"887","E03 T5.D6.2.B_FIXED_SG_10.fcs","T5.D6.2.B","FIXED","SG",10,"T5","D6","2","B",6.20833333333333,38208,12646211.8955417,17211.1342799457,72.296377721943,9142753.11951809
"888","E04 Artemia.D8.6_FIXED_SG_10.fcs","Artemia.D8.6","FIXED","SG",10,"Artemia","D8","6","Artemia",8.70833333333333,4050,807078.376277874,398.557222853271,62.0987654320988,501185.707737989
"889","E04 T1.D15.4.A_FIXED_SG_10.fcs","T1.D15.4.A","FIXED","SG",10,"T1","D15","4","A",15.4583333333333,58625,19428334.7141674,994.200497100249,36.3991471215352,7071748.13587407
"890","E04 T1.D4.5.A_FIXED_SG_10.fcs","T1.D4.5.A","FIXED","SG",10,"T1","D4","5","A",4.58333333333333,25111,8315175.99920527,16225.7028378423,71.2556250248895,5925030.63015332
"891","E04 T2.D12.6.A_FIXED_SG_10.fcs","T2.D12.6.A","FIXED","SG",10,"T2","D12","6","A",12.7083333333333,88541,29448879.132575,332.601609791791,82.0569001931309,24164837.3578128
"892","E04 T2.D7.3.B_FIXED_SG_10.fcs","T2.D7.3.B","FIXED","SG",10,"T2","D7","3","B",7.33333333333333,81940,27200902.9345372,34855.928827513,63.8528191359531,17368543.3541362
"893","E04 T2.D8.1.A_FIXED_SG_10.fcs","T2.D8.1.A","FIXED","SG",10,"T2","D8","1","A",8.08333333333333,64586,21481407.5700126,34257.9658085545,58.0311522621002,12465908.3349963
"894","E04 T3.D16.2.A_FIXED_SG_10.fcs","T3.D16.2.A","FIXED","SG",10,"T3","D16","2","A",16.2083333333333,91103,30163559.9112671,0,26.0265852935688,7850544.64788266
"895","E04 T3.D5.4.A_FIXED_SG_10.fcs","T3.D5.4.A","FIXED","SG",10,"T3","D5","4","A",5.45833333333333,45790,15204542.4359145,23575.5080355957,76.1694693164446,11581219.2854297
"896","E04 T3.D9.8.A_FIXED_SG_10.fcs","T3.D9.8.A","FIXED","SG",10,"T3","D9","8","A",9.95833333333333,142696,47401009.8325804,22588.360350784,72.618013118798,34421671.538666
"897","E04 T4.D13.5.A_FIXED_SG_10.fcs","T4.D13.5.A","FIXED","SG",10,"T4","D13","5","A",13.5833333333333,14296,4732364.52712768,0,66.9138220481254,3166605.97835082
"898","E04 T4.D2.6.A_FIXED_SG_10.fcs","T4.D2.6.A","FIXED","SG",10,"T4","D2","6","A",2.70833333333333,9,2997.002997003,0,33.3333333333333,999.000999000999
"899","E04 T5.D10.7.A_FIXED_SG_10.fcs","T5.D10.7.A","FIXED","SG",10,"T5","D10","7","A",10.8333333333333,23021,7631186.39573043,21215.2351907714,68.1377872377395,5199721.55003812
"900","E04 T5.D17.1.A_FIXED_SG_10.fcs","T5.D17.1.A","FIXED","SG",10,"T5","D17","1","A",17.0833333333333,21064,6981538.56352126,994.332305856617,72.683251044436,5074409.20088827
"901","E04 T5.D6.2.A_FIXED_SG_10.fcs","T5.D6.2.A","FIXED","SG",10,"T5","D6","2","A",6.20833333333333,43289,14358353.5108959,23549.703141066,76.0285522881101,10916448.3067432
"902","E05 Artemia.D8.7_FIXED_SG_10.fcs","Artemia.D8.7","FIXED","SG",10,"Artemia","D8","7","Artemia",8.83333333333333,3008,599250.936329588,597.65718383935,57.6462765957447,345445.852259144
"903","E05 T1.D15.5.B_FIXED_SG_10.fcs","T1.D15.5.B","FIXED","SG",10,"T1","D15","5","B",15.5833333333333,63269,20970136.8864141,994.332305856617,27.6486114842972,5797951.67544994
"904","E05 T1.D4.6.B_FIXED_SG_10.fcs","T1.D4.6.B","FIXED","SG",10,"T1","D4","6","B",4.70833333333333,25776,8543303.17192006,13257.7640780882,71.9118559900683,6143647.87378609
"905","E05 T2.D12.7.B_FIXED_SG_10.fcs","T2.D12.7.B","FIXED","SG",10,"T2","D12","7","B",12.8333333333333,95288,31629821.4167165,331.939188740623,84.0504575602384,26585009.6262365
"906","E05 T2.D8.2.B_FIXED_SG_10.fcs","T2.D8.2.B","FIXED","SG",10,"T2","D8","2","B",8.20833333333333,69237,23016089.3557609,33907.3199920218,57.8794575154903,13321587.6603949
"907","E05 T3.D16.4.B_FIXED_SG_10.fcs","T3.D16.4.B","FIXED","SG",10,"T3","D16","4","B",16.4583333333333,113529,37608573.2268857,993.805280418723,27.1736736868994,10219630.9669725
"908","E05 T3.D5.5.B_FIXED_SG_10.fcs","T3.D5.5.B","FIXED","SG",10,"T3","D5","5","B",5.58333333333333,47666,15851679.414699,26937.1466577985,73.8325011538623,11703691.3867642
"909","E05 T3.D7.3.A_FIXED_SG_10.fcs","T3.D7.3.A","FIXED","SG",10,"T3","D7","3","A",7.33333333333333,87619,29042725.9769963,47731.1147204084,79.0353690409614,22954025.6554742
"910","E05 T4.D13.6.B_FIXED_SG_10.fcs","T4.D13.6.B","FIXED","SG",10,"T4","D13","6","B",13.7083333333333,16722,5536169.50835954,331.07101473266,67.1570386317426,3717927.49544777
"911","E05 T4.D2.7.B_FIXED_SG_10.fcs","T4.D2.7.B","FIXED","SG",10,"T4","D2","7","B",2.83333333333333,3484,1160714.28571429,14658.8486140725,55.5396096440872,644656.18336887
"912","E05 T4.D9.1.B_FIXED_SG_10.fcs","T4.D9.1.B","FIXED","SG",10,"T4","D9","1","B",9.08333333333333,90890,30290608.5449577,49323.4686396054,81.9265045659589,24816036.7926415
"913","E05 T5.D10.8.B_FIXED_SG_10.fcs","T5.D10.8.B","FIXED","SG",10,"T5","D10","8","B",10.9583333333333,21303,7069188.65107018,16592.0026547204,69.9432004881942,4944416.79110669
"914","E05 T5.D17.2.B_FIXED_SG_10.fcs","T5.D17.2.B","FIXED","SG",10,"T5","D17","2","B",17.2083333333333,24083,7974767.37640319,993.41037782708,73.0639870448034,5826683.00274844
"915","E05 T5.D6.4.B_FIXED_SG_10.fcs","T5.D6.4.B","FIXED","SG",10,"T5","D6","4","B",6.45833333333333,41738,13902008.4601805,15987.7427305732,74.8334850735541,10403357.4259734
"916","E06 Artemia.D8.8_FIXED_SG_10.fcs","Artemia.D8.8","FIXED","SG",10,"Artemia","D8","8","Artemia",8.95833333333333,4120,820946.080580242,199.258757422389,59.7330097087379,490375.802016499
"917","E06 T1.D15.5.A_FIXED_SG_10.fcs","T1.D15.5.A","FIXED","SG",10,"T1","D15","5","A",15.5833333333333,64224,21407286.4237859,333.32222259258,27.3480318883906,5854471.51761608
"918","E06 T1.D4.6.A_FIXED_SG_10.fcs","T1.D4.6.A","FIXED","SG",10,"T1","D4","6","A",4.70833333333333,25686,8558291.40705694,22323.6597474428,73.2383399517247,6267950.5547596
"919","E06 T2.D12.7.A_FIXED_SG_10.fcs","T2.D12.7.A","FIXED","SG",10,"T2","D12","7","A",12.8333333333333,92388,30712053.7198325,0,81.7454647789756,25105711.0564457
"920","E06 T2.D8.2.A_FIXED_SG_10.fcs","T2.D8.2.A","FIXED","SG",10,"T2","D8","2","A",8.20833333333333,71037,23519070.3218117,37412.2632763872,63.7357996537016,14990067.5407231
"921","E06 T3.D16.4.A_FIXED_SG_10.fcs","T3.D16.4.A","FIXED","SG",10,"T3","D16","4","A",16.4583333333333,114934,38085360.1961694,662.734442308967,25.7739224250439,9816091.19225926
"922","E06 T3.D5.5.A_FIXED_SG_10.fcs","T3.D5.5.A","FIXED","SG",10,"T3","D5","5","A",5.58333333333333,48059,15972282.2293862,24593.7053408222,75.9025364655944,12123367.3435475
"923","E06 T3.D7.3.B_FIXED_SG_10.fcs","T3.D7.3.B","FIXED","SG",10,"T3","D7","3","B",7.33333333333333,86549,28712802.3089938,32511.6942573732,80.9645403182012,23247188.4019507
"924","E06 T4.D13.6.A_FIXED_SG_10.fcs","T4.D13.6.A","FIXED","SG",10,"T4","D13","6","A",13.7083333333333,17939,5979467.3510883,0,68.0416968615865,4068531.04896503
"925","E06 T4.D2.7.A_FIXED_SG_10.fcs","T4.D2.7.A","FIXED","SG",10,"T4","D2","7","A",2.83333333333333,3232,1076974.34188604,11662.7790736421,60.5816831683168,652449.183605465
"926","E06 T4.D9.1.A_FIXED_SG_10.fcs","T4.D9.1.A","FIXED","SG",10,"T4","D9","1","A",9.08333333333333,96398,31912470.6193929,34098.0567418148,84.4125396792464,26938126.9242229
"927","E06 T5.D10.8.A_FIXED_SG_10.fcs","T5.D10.8.A","FIXED","SG",10,"T5","D10","8","A",10.9583333333333,19736,6535099.33774834,18543.0463576159,75.8512363194163,4956953.64238411
"928","E06 T5.D17.2.A_FIXED_SG_10.fcs","T5.D17.2.A","FIXED","SG",10,"T5","D17","2","A",17.2083333333333,24363,8109106.6435894,0,72.2283790994541,5857076.28811077
"929","E06 T5.D6.4.A_FIXED_SG_10.fcs","T5.D6.4.A","FIXED","SG",10,"T5","D6","4","A",6.45833333333333,40815,13547648.2889103,17260.2648786803,75.5482053166728,10235005.1448866
"930","E07 Artemia.D9.1_FIXED_SG_10.fcs","Artemia.D9.1","FIXED","SG",10,"Artemia","D9","1","Artemia",9.08333333333333,4526,901863.106505928,398.52545581349,64.8475475033142,584836.106406297
"931","E07 T1.D11.1.B_FIXED_SG_10.fcs","T1.D11.1.B","FIXED","SG",10,"T1","D11","1","B",11.0833333333333,15272,5063492.58976824,25529.6575047246,86.3803038239916,4373860.28314711
"932","E07 T1.D15.6.B_FIXED_SG_10.fcs","T1.D15.6.B","FIXED","SG",10,"T1","D15","6","B",15.7083333333333,64397,21337640.8217363,662.690523525514,26.5027873969284,5655069.58250497
"933","E07 T1.D4.7.B_FIXED_SG_10.fcs","T1.D4.7.B","FIXED","SG",10,"T1","D4","7","B",4.83333333333333,28141,9321607.20792342,17556.0634668257,68.7750968338012,6410944.38371592
"934","E07 T2.D12.8.B_FIXED_SG_10.fcs","T2.D12.8.B","FIXED","SG",10,"T2","D12","8","B",12.9583333333333,98355,32536637.0042013,0,84.2875298663006,27424327.632406
"935","E07 T2.D8.3.A_FIXED_SG_10.fcs","T2.D8.3.A","FIXED","SG",10,"T2","D8","3","A",8.33333333333333,76204,25267416.0283829,33157.5980635963,71.7075219148601,18118637.8858715
"936","E07 T2.D8.4.B_FIXED_SG_10.fcs","T2.D8.4.B","FIXED","SG",10,"T2","D8","4","B",8.45833333333333,61720,20506345.9366071,32892.5510000665,60.951069345431,12498837.1320354
"937","E07 T3.D16.5.B_FIXED_SG_10.fcs","T3.D16.5.B","FIXED","SG",10,"T3","D16","5","B",16.5833333333333,143999,47667582.5085239,331.027177331259,26.3404606976437,12555860.8361747
"938","E07 T3.D5.6.B_FIXED_SG_10.fcs","T3.D5.6.B","FIXED","SG",10,"T3","D5","6","B",5.70833333333333,53638,17820525.5988571,17276.3214724742,75.3868526044968,13434333.366557
"939","E07 T4.D13.7.B_FIXED_SG_10.fcs","T4.D13.7.B","FIXED","SG",10,"T4","D13","7","B",13.8333333333333,21519,7127620.81414991,331.224537113709,67.5681955481203,4816004.76963334
"940","E07 T4.D2.8.B_FIXED_SG_10.fcs","T4.D2.8.B","FIXED","SG",10,"T4","D2","8","B",2.95833333333333,3677,1217227.22457627,11255.2966101695,69.5947783519173,847126.588983051
"941","E07 T4.D9.2.B_FIXED_SG_10.fcs","T4.D9.2.B","FIXED","SG",10,"T4","D9","2","B",9.20833333333333,93779,31070138.8198655,37769.6054070172,82.5888525149554,25660471.1261306
"942","E07 T5.D17.4.B_FIXED_SG_10.fcs","T5.D17.4.B","FIXED","SG",10,"T5","D17","4","B",17.4583333333333,46118,15332291.6320356,997.373582898368,88.8156468190295,13617473.9851724
"943","E07 T5.D6.5.B_FIXED_SG_10.fcs","T5.D6.5.B","FIXED","SG",10,"T5","D6","5","B",6.58333333333333,39933,13229856.8778161,14908.5608269282,74.6275010642827,9873111.58229526
"944","E08 Artemia.D9.2_FIXED_SG_10.fcs","Artemia.D9.2","FIXED","SG",10,"Artemia","D9","2","Artemia",9.20833333333333,3972,793527.120167815,399.560483468185,51.8630412890232,411547.297972231
"945","E08 T1.D11.1.A_FIXED_SG_10.fcs","T1.D11.1.A","FIXED","SG",10,"T1","D11","1","A",11.0833333333333,15794,5229108.72732088,22513.5743610118,86.957072305939,4547079.85697259
"946","E08 T1.D15.6.A_FIXED_SG_10.fcs","T1.D15.6.A","FIXED","SG",10,"T1","D15","6","A",15.7083333333333,66719,22095310.6371705,1324.67876539939,27.0028027998022,5966353.15935886
"947","E08 T1.D4.7.A_FIXED_SG_10.fcs","T1.D4.7.A","FIXED","SG",10,"T1","D4","7","A",4.83333333333333,28094,9364354.52151595,22332.5889137029,69.295935075105,6489117.02943235
"948","E08 T2.D12.8.A_FIXED_SG_10.fcs","T2.D12.8.A","FIXED","SG",10,"T2","D12","8","A",12.9583333333333,93046,31013265.7822812,0,79.524106355996,24663022.465169
"949","E08 T2.D8.3.B_FIXED_SG_10.fcs","T2.D8.3.B","FIXED","SG",10,"T2","D8","3","B",8.33333333333333,72895,24179852.0582479,17912.230072644,71.4712943274573,17281653.2324941
"950","E08 T2.D8.4.A_FIXED_SG_10.fcs","T2.D8.4.A","FIXED","SG",10,"T2","D8","4","A",8.45833333333333,59035,19624040.1555696,28587.5743775554,59.8932836452952,11753482.0330419
"951","E08 T3.D16.5.A_FIXED_SG_10.fcs","T3.D16.5.A","FIXED","SG",10,"T3","D16","5","A",16.5833333333333,147056,48679532.5896256,662.054354662518,30.8494723098683,15017378.9268099
"952","E08 T4.D13.7.A_FIXED_SG_10.fcs","T4.D13.7.A","FIXED","SG",10,"T4","D13","7","A",13.8333333333333,20878,6954001.93185225,0,63.760896637609,4433933.98394564
"953","E08 T4.D2.8.A_FIXED_SG_10.fcs","T4.D2.8.A","FIXED","SG",10,"T4","D2","8","A",2.95833333333333,4199,1390351.31287043,5960.0675474322,78.471064539176,1091023.47604384
"954","E08 T4.D9.2.A_FIXED_SG_10.fcs","T4.D9.2.A","FIXED","SG",10,"T4","D9","2","A",9.20833333333333,93036,30792347.9181836,36737.9360561329,82.6443527236769,25448136.6254054
"955","E08 T5.D17.4.A_FIXED_SG_10.fcs","T5.D17.4.A","FIXED","SG",10,"T5","D17","4","A",17.4583333333333,13328,4412222.33257192,331.049094580726,73.1692677070828,3228390.77035124
