"","rep","fold","Cat","ID","Predicted","Real","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM19_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM19_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","OTU"
"79_2_19.fcs26",7,3,"NOFS","79_2_19.fcs",0.0223059198502116,0.02,1.06895114552488,48.4688013975959,0,86.1549861991869,54.0456262374171,58.9058289462251,89.3014244082575,14.8834657860682,21.1193049838399,88.4184456944116,94.2497185695158,87.5768050344676,57.0839938085509,34.1622848539283,19.695469990749,0.434543832636748,4.51383803273349,64.2101522927134,76.9570477041771,11.8566512466735,9.69866072090294,2.36298898036501,66.0190409628452,83.7436114551915,26.4729573084788,100,28.6093477791277,3.95325946663886,3.7303021634576,1.10111253976346,6.38880521702779,6.75232680744006,3.79452186558466,0.92110747794832,1.87647750018069,1.23444870982513,12.3999991593102,1.01173711558493,1.26580618429735,12.2917614438725,5.22901104484398,0.288932704230923,5.28801101898029,0.571397222759053,0.81832549052633,7.22571927805896,8.95681220660273,2.40689566778923,0.555480492530674,1.16346205106672,3.93410544612861,0.277223133800787,2.03815029340828,4.52480829834187,"Srhizophila"
"75_6_19.fcs26",7,3,"NOFS","75_6_19.fcs",0.0738307717723556,0.06,1.06895114552488,48.4688013975959,0,86.1549861991869,54.0456262374171,58.9058289462251,89.3014244082575,14.8834657860682,21.1193049838399,88.4184456944116,94.2497185695158,87.5768050344676,57.0839938085509,34.1622848539283,19.695469990749,0.434543832636748,4.51383803273349,64.2101522927134,76.9570477041771,11.8566512466735,9.69866072090294,2.36298898036501,66.0190409628452,83.7436114551915,26.4729573084788,100,28.6093477791277,3.95325946663886,3.7303021634576,1.10111253976346,6.38880521702779,6.75232680744006,3.79452186558466,0.92110747794832,1.87647750018069,1.23444870982513,12.3999991593102,1.01173711558493,1.26580618429735,12.2917614438725,5.22901104484398,0.288932704230923,5.28801101898029,0.571397222759053,0.81832549052633,7.22571927805896,8.95681220660273,2.40689566778923,0.555480492530674,1.16346205106672,3.93410544612861,0.277223133800787,2.03815029340828,4.52480829834187,"Srhizophila"
"60_10_30.fcs26",7,3,"NOFS","60_10_30.fcs",0.113005712955847,0.1,1.06895114552488,48.4688013975959,0,86.1549861991869,54.0456262374171,58.9058289462251,89.3014244082575,14.8834657860682,21.1193049838399,88.4184456944116,94.2497185695158,87.5768050344676,57.0839938085509,34.1622848539283,19.695469990749,0.434543832636748,4.51383803273349,64.2101522927134,76.9570477041771,11.8566512466735,9.69866072090294,2.36298898036501,66.0190409628452,83.7436114551915,26.4729573084788,100,28.6093477791277,3.95325946663886,3.7303021634576,1.10111253976346,6.38880521702779,6.75232680744006,3.79452186558466,0.92110747794832,1.87647750018069,1.23444870982513,12.3999991593102,1.01173711558493,1.26580618429735,12.2917614438725,5.22901104484398,0.288932704230923,5.28801101898029,0.571397222759053,0.81832549052633,7.22571927805896,8.95681220660273,2.40689566778923,0.555480492530674,1.16346205106672,3.93410544612861,0.277223133800787,2.03815029340828,4.52480829834187,"Srhizophila"
"33_33_33.fcs27",7,3,"NOFS","33_33_33.fcs",0.317676492120815,0.33,1.06895114552488,48.4688013975959,0,86.1549861991869,54.0456262374171,58.9058289462251,89.3014244082575,14.8834657860682,21.1193049838399,88.4184456944116,94.2497185695158,87.5768050344676,57.0839938085509,34.1622848539283,19.695469990749,0.434543832636748,4.51383803273349,64.2101522927134,76.9570477041771,11.8566512466735,9.69866072090294,2.36298898036501,66.0190409628452,83.7436114551915,26.4729573084788,100,28.6093477791277,3.95325946663886,3.7303021634576,1.10111253976346,6.38880521702779,6.75232680744006,3.79452186558466,0.92110747794832,1.87647750018069,1.23444870982513,12.3999991593102,1.01173711558493,1.26580618429735,12.2917614438725,5.22901104484398,0.288932704230923,5.28801101898029,0.571397222759053,0.81832549052633,7.22571927805896,8.95681220660273,2.40689566778923,0.555480492530674,1.16346205106672,3.93410544612861,0.277223133800787,2.03815029340828,4.52480829834187,"Srhizophila"
"50_0_50.fcs116",7,3,"FS","50_0_50.fcs",0,0,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"60_1_39.fcs116",7,3,"FS","60_1_39.fcs",0.0151167772944027,0.01,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"79_2_19.fcs116",7,3,"FS","79_2_19.fcs",0.0129060830714841,0.02,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"75_6_19.fcs116",7,3,"FS","75_6_19.fcs",0.0827903975648739,0.06,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"60_10_30.fcs116",7,3,"FS","60_10_30.fcs",0.123940145210848,0.1,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"33_33_33.fcs117",7,3,"FS","33_33_33.fcs",0.346144623535805,0.33,0,24.0158510076338,0,94.9253593893572,0,0,0,0,0,0,0,45.3833569010823,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1.93862292831052,1.81108404076573,1.07559369910804,1.97409279045777,1.44036066529256,13.4716744902562,1.97593744433846,1.27984701635668,6.82869427131338,9.48907346955504,1.86465714473136,7.33685704672866,11.5872182640351,7.96087318604177,0,3.87762936601134,0.340771997745134,0.604092009525322,3.14667106057978,6.61475804919814,1.47471496910864,0.423000864791643,2.02786758599682,0.947610004500862,0,1.84028870633611,8.66800892891501,"Srhizophila"
"0,007_0,003_99,99.fcs35",7,4,"NOFS","0,007_0,003_99,99.fcs",0,3e-05,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"70_1_29.fcs26",7,4,"NOFS","70_1_29.fcs",0,0.01,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"80_2_18.fcs26",7,4,"NOFS","80_2_18.fcs",0.0588542855701418,0.02,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"80_6_14.fcs27",7,4,"NOFS","80_6_14.fcs",0.0828368256648533,0.06,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"70_10_20.fcs25",7,4,"NOFS","70_10_20.fcs",0.10645605113353,0.1,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"0_50_50.fcs26",7,4,"NOFS","0_50_50.fcs",0.733941192603066,0.5,4.6225540309764,83.1889868577359,0,46.0960741743967,88.3006351544427,65.0738090924718,64.0827163159778,44.7781009487104,42.6748883740248,100,65.3970496513437,80.4267923626241,48.6756308430632,45.0318356414241,41.3198709328805,37.8327217858206,31.8637251891521,72.0847747562571,41.7404957474832,32.8329665775817,34.1069261986929,4.6216286079514,81.6122496300018,47.628943225886,46.7584384648453,56.8738620264036,97.3476896932078,2.70368414364969,3.33680773909596,0.486574164068135,1.84657201323547,2.66346002618805,16.2243443926208,3.5163937993194,0.539406577307712,0.727032884379927,1.5654404227807,1.23485706994326,4.34814027524466,6.81239063906906,12.1139529635255,0.0890129922456814,9.96499578259195,0.811392781930711,0.85364036516197,0.872639384435067,9.60989799810631,5.70159184653878,1.11122414614494,1.24723236133612,6.98282552545319,0.994218287088996,1.16757747583122,2.47469394270673,"Srhizophila"
"0,007_0,003_99,99.fcs125",7,4,"FS","0,007_0,003_99,99.fcs",0,3e-05,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"70_1_29.fcs116",7,4,"FS","70_1_29.fcs",0,0.01,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"80_2_18.fcs116",7,4,"FS","80_2_18.fcs",0.0355784249743648,0.02,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"80_6_14.fcs117",7,4,"FS","80_6_14.fcs",0.114399658519178,0.06,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"70_10_20.fcs115",7,4,"FS","70_10_20.fcs",0.157522615414305,0.1,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"0_50_50.fcs116",7,4,"FS","0_50_50.fcs",0.199136517462978,0.5,0,7.06009381137724,0,94.237056181818,0,0,8.82982710925828,0,0,55.3307783306942,22.0378307504159,56.1863272589868,0,0,0,0,0,0,45.1642733167054,0,0,0,41.7669740700024,5.95699266453242,0,100,0,0,5.68179558950067,0,7.50182442431986,0,6.34667304270105,5.20773529291563,0,0.313864792382746,0,0,27.8981615228289,15.1154075376207,17.2963516067577,0,0,0,0,0,0,1.53082438763592,0,6.40804755065911,0,0,0,6.69931425267765,"Srhizophila"
"99,99_0,007_0,003.fcs32",7,5,"NOFS","99,99_0,007_0,003.fcs",0,7e-05,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"75_1_24.fcs26",7,5,"NOFS","75_1_24.fcs",0.0217307450114262,0.01,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"53,3_4_42,7.fcs27",7,5,"NOFS","53,3_4_42,7.fcs",0.0752240561131797,0.04,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"73_8_19.fcs27",7,5,"NOFS","73_8_19.fcs",0.106120031939047,0.08,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"80_10_10.fcs26",7,5,"NOFS","80_10_10.fcs",0.1402789056463,0.1,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"50_50_0.fcs25",7,5,"NOFS","50_50_0.fcs",0.822804491640773,0.5,0.481508643762575,57.4769104222487,0.476247089962831,85.794046001611,17.1224852870691,39.0897641512059,57.3143231236632,6.54408722183148,1.57344318017759,64.5616567934909,42.0305883799824,100,32.7004350163817,8.81551058347642,11.0177514051964,0,2.56658823831043,43.8187524794441,47.0309185001767,2.05981784334667,2.07934456712581,0.0725174125865736,59.8970096286352,64.6964191806453,8.94232620553521,98.3044393202433,20.365206177594,2.87720084827549,6.66848538732515,1.22251218739919,2.25630783137292,1.67161984533609,3.59170317078979,2.33064574797384,4.52344487589119,3.71322878603077,3.63434837180605,2.68432351355193,6.5969619183634,3.4974289901387,3.6406985600999,0.174958956257694,5.59018171007314,0.919276091119745,4.7139828028186,9.19907798413502,2.91422366663272,4.69382751182793,4.05407536620181,3.05525490382248,7.68447587872792,0.0602322140400113,4.52639705345636,3.50512582653216,"Srhizophila"
"99,99_0,007_0,003.fcs122",7,5,"FS","99,99_0,007_0,003.fcs",0,7e-05,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
"75_1_24.fcs116",7,5,"FS","75_1_24.fcs",0.0182256214416855,0.01,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
"53,3_4_42,7.fcs117",7,5,"FS","53,3_4_42,7.fcs",0.0595665300936719,0.04,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
"73_8_19.fcs117",7,5,"FS","73_8_19.fcs",0.10556386398717,0.08,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
"80_10_10.fcs116",7,5,"FS","80_10_10.fcs",0.106552988285973,0.1,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
"50_50_0.fcs115",7,5,"FS","50_50_0.fcs",0.854959034253878,0.5,0,0,0,0,0,0,69.1775918210285,0,0,0,0,34.9181185581682,0,0,0,0,0,0,0,0,0,0,100,40.8400189983408,0,0,0,3.27052426431818,1.71644171302558,2.11553923200845,3.49260382373729,1.52701465519257,10.5467761329398,1.78427495918747,1.18407361617529,1.4125092825602,7.04929868819579,5.29470405649473,2.85053653618832,6.37902853001014,1.68751163093735,0.109453432217077,4.93581738093807,1.67427441302053,7.66192751677498,3.61285230066387,6.79536470193532,1.30092946372557,6.45022484655814,2.39410248636608,8.48487335309473,2.11500533588605,1.7678660075341,2.38647164031433,"Srhizophila"
