"","TaxonOfInterest","rep","fold","RMSE(100 * Combined$Combined, 100 * Combined$TrueValue)","MAE(100 * Combined$Combined, 100 * Combined$TrueValue)","R2(100 * Combined$Combined, 100 * Combined$TrueValue)","sum(Combined$PredictedClass == Combined$TrueClass)/length(Combined$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","Other_Reg"
"Overall155","Otu00015",2,1,1.37849742155623,0.842010217936259,0.750605076109269,0.888888888888889,0,67.4090195235231,0,0,0,0,0,0,0,0,0,0,100,0,15.0771738363954,0,0,62.6330050196422,11.284153156341,6.48070827387998,0,80.1681378819304,0,0,21.214733892766,0,46.493399454427,0,0,29.6018318745115,7.82262833477927,15.2600199587547,0,0.536181747158505,0,39.5643068075935,0,20.9319850034813,0,0,0,0,1.61296432520965,0,0,0,0,0,0,0,42.1098939001309,0,10.513705175295,0,0,20.0941876837329,0,0,0,0,25.7406071308707,0,0,0,0,0,0,0,2.29604592762935,1.48024253275885,0,2.47113427560506,2.48047593735408,2.3031933391856,0,0,3.49223105764004,1.40803469387048,1.11205010142132,3.1869044146252,5.20075903922133,0,0,1.8493996018675,3.09362571653303,3.58781442073108,0,1.92509194635697,6.79121555636729,0,0,1.5969751826195,0,10.4174140235809,0,1.19880738309208,0,1.02125143990459,2.16494867205566,0,0.181580202354472,0,1.75417200319703,2.40331957562462,1.62014433240211,3.51575246236143,0.420581046665594,1.76658387555269,0,1.93719773712858,1.13580554657091,2.6959187753894,1.39835506283296,0,1.71685307222271,2.08602693619077,1.39140358933432,0,0,1.89165461079987,3.02951672361411,1.83981006745441,2.03513098071189,0,3.11798308382884,2.47510733221524,0,0,0,2.5094877211281,0,0,0,0
"Overall156","Otu00015",2,2,2.23780999994146,1.21341472051388,0.822954962392823,0.888888888888889,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0557148832782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall157","Otu00015",2,3,2.84030523294862,1.65904264699323,0.590785304579793,0.888888888888889,0,100,0,0,0,0,0,9.83376797722299,0,0,0,0,53.0258410063648,0,17.8345694181842,0,0,52.4163309927561,12.5959571331946,18.9442800044014,0,0,0,0,31.7788499562641,0,29.8535867100604,0,22.3172698737649,10.4191734938836,0,0,5.7757847159685,0,0,52.2962599795598,0,13.7108769606458,0,0,0,0,0,0,11.3118728543725,0,0,0,0,0,0,0,0,0,0,15.338070351069,0,0,0,0,0,0,0,0,0,0,0,0,5.75738054549661,0.835613722164962,0,2.40183184354053,1.27020371857922,1.18849412004807,2.17841420922051,1.37447590277998,1.09668248205642,1.5633525449243,1.56291098896478,4.34797458827863,6.03525491886507,1.42813060102334,1.46661667604509,1.97827521734913,1.34222007444051,1.25936593857231,1.54964877090822,1.48525915729206,1.59174556344234,1.17201801361175,1.32887309657456,1.35209269751255,1.88613183410005,2.58697453661799,0.842379411251048,1.28177899718141,1.80144492440468,0.714594851629301,1.58299955027851,1.06296148536759,0.0643202587009885,0,2.16053866929706,1.31883580488368,1.26717425937564,1.90502689852159,0,1.33031438197154,1.40970621353115,1.83373312871442,1.72491831262728,2.5341302625178,0.650957785563684,0,1.62649115419622,1.60390130935565,0.835149724233393,1.06671134740236,2.54809272301136,2.40588092935347,1.70305825923756,1.97397679820961,2.62881831160189,1.36711204362893,1.32694686759886,0.833203865372974,0.485961657387388,0,0.874907649650778,2.16079759677291,1.15397329575349,1.27158747620623,0.607672032800544,0
"Overall158","Otu00015",2,4,4.50620198776406,2.74158616286887,0.662885531713147,0.777777777777778,0,100,8.09340920999495,13.1489544214794,2.10422687065537,0.360502016919731,11.0669333628343,34.5380218322383,8.52602133053275,19.7405059097151,3.42689212154214,7.35243391578028,86.4711594628316,9.28515334962458,19.3300067897986,0,8.21863585992255,16.9632011678845,13.4924249332373,47.3045585827432,0,11.9731055997119,14.7597755015986,7.9813689606454,43.7795020648523,1.40288761323464,22.2544099365584,21.8735544852609,46.1712761040974,8.97484953665645,31.3728311610779,6.68653556538867,7.32587865449594,7.51216752126531,12.7686552004267,51.2145505869125,7.48888290497419,32.0591558393124,1.36923290196227,2.84541960815341,5.43327475236012,26.1637307814194,1.22596225209591,15.9594597972289,10.9838274795887,9.09318477490872,1.99478676292129,16.6168414723723,0,3.73891124256319,0,4.49951826864351,19.1108150779519,3.98979674271765,8.11723722202441,18.9234323876092,7.0836763769216,0,0,0,40.2493616570764,0,4.14838238969458,0,13.8452084684088,1.28822042234869,0,1.02907739122479,2.10528676825981,0.932280469342852,1.33996803647591,1.41949113619431,0.66346170824616,1.79827169736882,1.66823885752294,1.07978937962062,2.09569714118624,1.57747757524077,1.10691321477494,5.29825879095503,1.877261979351,2.16549122930158,1.77287305002861,0.704993604057396,0.725685242411392,1.69681457824526,1.60309230632049,1.30294658910587,1.14112488034739,1.36071293290336,1.30129810563314,1.72950700953029,0.736228992016482,1.5551808232782,1.35520704736601,2.02762106671038,1.7037182387871,1.82278406292214,1.76194684559259,0.364095313542993,1.57765909498552,2.41451049014782,2.27752712900371,1.52700320229752,1.58350755361726,1.7559905782266,0.778776071338839,1.54602280169242,1.93702074896139,1.67771304273039,1.32818431627771,1.92114870414223,0,1.71866655384762,1.50787660756792,0.939809650029544,2.13758307267463,0.597166816076109,1.81961913235971,1.31643801589532,1.63848115198185,1.81393386366818,2.02087711096663,2.11669029870434,0.935870802155903,0.843608082193543,1.60084164490747,2.3794229135893,0.48916441475757,1.42724582679414,1.38197975620014,0.828189949102837,1.33867453924096,0
"Overall159","Otu00015",2,5,1.7443985022763,0.994913415266127,0.0629676677796946,0.875,0,74.5281828115651,23.8495538024852,0,0,0,21.5012972976923,5.76324566774241,2.33960384336596,28.8831939895766,1.31193601111367,3.47261589649492,100,19.5993935066598,16.4206543563208,0,14.735924688722,37.8724591720969,2.99830742404736,14.1407413918509,0,19.5110279573262,7.51698746017003,2.89250863017601,20.441151598009,0,18.974991231046,3.1329790273178,16.4383534401036,4.50582127915249,4.34165965771448,4.78779826814207,1.56525156527263,6.59069158752604,5.19702214764158,45.869451875225,11.1994366490203,44.4849881796319,27.3718677728403,2.53545493668736,3.15893401438348,2.36298247376146,4.34240575582045,7.75932925898475,14.8866053098008,5.22202083610898,0,5.00507968042187,3.45090338543642,0,16.8663696609171,0,7.48097621750387,3.1292680852325,4.31201848991013,6.73073893083374,4.58507465162393,3.58468810139096,0,0,16.3600156940444,0.668517950138365,0,0,5.06993749944529,1.49242934687664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5190356579557,0,0,0,0,0,0,0,0,0,0,0,0,38.2960571634003,0,10.8704277652355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0734913259852,31.2409880874233,0,0,0,0
"Overall160","Otu00015",3,1,2.7919342844937,1.39789427851994,0.969761982576664,0.888888888888889,0,100,0,0,0,0,0,9.50750456808083,0,0,0,0,80.5290107360626,0,20.9686581301494,0,0,0,0,7.36995335246818,0,0,0,0,29.4993163649072,0,0,0,0,0.200738355579205,1.22161324642234,0,0,0,0,87.7526694126582,0,0,0,0,0,0,0,0,29.0662254246018,0,0,0,0,0,0,0,49.658795666941,0,0,10.3117358404842,0,0,0,0,0,0,0,0,0,0,0,0,2.57538015372712,2.45630320752429,0,2.31909382911249,0,2.22772549574123,0,0,2.08226704752798,1.61261027247663,0,2.67582360451744,6.41305120999792,4.47079314551005,0,0.818526365921691,1.31475778910644,0,1.32881360990457,2.26474529464161,1.95842106568904,0,0,1.77806953781875,2.33132455130931,11.471899033243,0,0,0,0,0,0.239762400938982,0,0,10.4991338813389,5.70253216285478,0,9.83603288634361,0,0,0,2.58319141311652,0.106036933829899,0,1.49243646986599,0,1.40262384100568,2.39449879673891,0.141451598697863,1.70811369098921,0,3.52122198903881,0,1.81675125417476,2.8808243891559,0,2.01633295797131,0,0,1.81124391766273,0,0,1.18217703974567,0,0.566029162760947,0
"Overall161","Otu00015",3,2,3.87386206732014,2.03463279868295,0.256832105153721,0.666666666666667,0,100,0,0,0,0,0,0,0,0,0,0,13.5365684328331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall162","Otu00015",3,3,5.70223903316027,2.46848807698659,0.839467360079825,1,0,100,0,0,0,0,0,13.3135011289148,0,0,0,0,69.2917614879674,0,24.8170061361809,0,0,10.9285607906964,4.81891522639404,21.8404974382568,0,11.2292657983628,0,0,31.8384199048692,0,25.274831636533,0.141689775424732,15.9356170257018,11.6677573766458,23.4652497123813,0,0,0,4.79301245922382,54.4399115004899,7.93301871425401,15.1126354746307,0.9052292515172,0,0,5.48555949326375,10.6788130928799,0,30.9082481481585,8.89245524185104,0,5.49711591921232,0,0,0,4.05453319745129,24.1352567286564,0,11.7117207761475,13.5616162564768,0,0,0,0,35.4742718939687,0,0,0,3.68410574642263,0,0,0,0,0,0,0,0,7.65765772627493,0,0,23.2349660231916,0,0,0,0,0,0,0,0,0,0,0,0.852079328913611,0,0,0,0,0,0,8.38056694174163,0,0,0,0,11.2712869029136,0,1.46336984715536,7.83128409135427,0,20.6713506062483,0,0,0,0,0,18.6374385322067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall163","Otu00015",3,4,1.80636076544531,1.23886628670278,0.301121319810147,0.75,0,100,0,0,7.75218805596259,0,0,4.16972271530451,0,0,0,0,68.4187461974471,0,1.67200633023141,0,22.7363380253533,41.4505886889647,0,21.6571527599453,0,0,0,0,14.4599118316584,0,13.1232417131111,13.271270477882,11.0956225748543,0,0,0,0,0,1.6115612085503,29.3786189977317,0,6.79200259362682,20.5650427133453,0,0,0.618428016173688,0,0,8.59549530996068,0,0,0,0,0,0,0,4.9750095378018,0,2.94660430609608,6.42615611792637,0,0,0,0,16.0024937076282,0,0,0,0,0,0,0,48.6189521049022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3810478950978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall164","Otu00015",3,5,2.6858318511383,1.55327567482845,0.987453761077316,1,0,77.1760814160306,25.7641649245126,0,0,0,35.9026568877074,37.8298465570195,0,0,0,1.34898627428877,100,54.7253567811349,42.3869739786803,0,24.8944740360793,38.5578662253486,3.12198675770663,46.9909427696925,0,81.735499011744,19.102517437557,0,37.0161688520498,0,48.7010900650037,27.8282374903707,63.4297747951081,15.2533470794366,19.2085946035669,7.38738209394263,0,0,28.5410040256241,81.2678400862899,29.6377864976389,31.5413404242009,31.0535990591963,0,0,13.5307675726365,14.9605466717842,0,28.3414506290344,0,0,0,0,0,0,0,1.1661723054461,0,11.5673812060327,26.6948501915501,0,0,0,0,7.86348931000553,0,0,0,4.09912873026077,0,0,1.652957816671,1.22687976079375,0.833169656927367,1.21994189686099,2.01845246421546,1.25148488135234,1.16248843209915,1.96915795543992,1.08352185710136,1.97212520859968,0,1.80053951554572,8.53037802448459,2.40748078131258,1.45501153394034,1.52854202824018,2.9981352506183,1.41304627523457,1.67914265262016,1.37309288815109,0,1.3449167640869,0,0,1.40330089682165,0,5.51371630608051,1.31078903356549,1.24121474201033,1.39269550263676,0,1.11581134260397,0.337967989554458,0.210478178129037,4.60280042672215,6.79004636371508,1.46741734325395,0.983584289993873,2.86846279155274,0,0.856779013807121,2.87812364168846,1.8181033947845,0.713071361947791,3.36902139000318,1.24620903566772,0,1.51599773297004,1.52570516719261,0.0558881571788957,3.06613995275371,0,0,0,1.0254154539503,1.93281935810967,1.38765110028012,1.09780291012331,0,0,1.99889379768171,0.246147803251866,4.21432462888858,1.18702126828561,1.1159838869232,0.590150093576171,0
"Overall165","Otu00016",1,1,1.45612778861169,0.974978611845698,0.34467118757277,0.555555555555556,0,0,0,0,0,0,0,0,0,73.3113623321806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68662607604397,2.48167859200772,2.71773431965766,0.946467593231061,3.47234327805436,0.122713353085352,1.8814233813586,1.26232454686146,2.17674082056474,2.05279519154377,2.05801437366432,2.11556442671971,1.6677057051496,1.50082150503369,1.34068606786659,2.83382866496032,1.12099765496899,0,1.23527674080366,0.83659022088501,0.945645557297421,0.880062320411249,0,0,0.787377226676505,3.78037972392651,0.720257977765693,0.219632447613423,0.778705071667282,0.794546354498541,0.912921227914532,0.00689238989711805,1.09227042352632,3.45963508481968,1.12259835289912,0,1.0104441740382,0.703233818705721,2.53315547222189,0.82697000425699,0.964289539981418,0.393306917551527,1.65252650423305,1.45450944697044,1.74736465539576,0.824693231842291,5.97884885756454e-05,0.0622757434273134,2.07237514408651,0.755829756724129,2.06260220817888,1.77133728056616,3.66688164066389,2.63272990386075,2.27082940416616,1.60679462513567,3.01831978546624,0,0,0.603481761870518,12.6724016626799,0.422952566751672,1.23093318143892,2.32839029936172,0.00416507654459602,0.695889734017131,0
"Overall166","Otu00016",1,2,4.56555060663278,3.0701800960746,0.0287799173741733,0.555555555555556,0,51.5030946710705,0,0,0,0,0,0,0,67.4468207090302,0,0,60.7457686344526,37.6783165599172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15007802189718,0,5.15210026627175,0,0,81.1519880384162,0,0,0,0,0,40.1186062521989,37.2303441411569,0,73.8314581477485,0,0,0,0,0,0,0,0,0,0,0,0,20.012080944864,0,0,0,0,100,0,0,0,0,0,0,1.90109776484957,4.21390402337881,3.22945632945209,0,2.87314772444502,0.606471079556727,1.61507443717387,0.900426658646819,0,3.29214501185115,1.60024310840574,0,1.33056715796192,1.48469346851382,0,2.46602627178787,1.76070003981574,2.64531494060543,0,0,0,1.18656538190789,1.65141568953833,1.38512186085187,3.11340516486914,4.05532422812855,2.31030271107745,0,0,0,0,0,1.09190588231297,4.91656878925465,1.29540159938638,1.89250676663376,0,0,1.86812088278942,4.28448329800293,0.584391324286255,0,1.46357217518321,1.20506552283691,0,0,0,0,1.80431349816513,0,0,0,0,2.12134130304825,1.80081377636194,1.85262549077454,5.09876856051792,0,0,0,24.6950532611535,0.356961283794502,0,0,0.0467035326799622,0,0
"Overall167","Otu00016",1,3,1.29505173709351,1.01958518299552,0.947994223801491,0.777777777777778,0,65.1394901080603,0,0,46.5644290846837,0,32.9167647073275,40.8781872055112,0,100,0,32.7659843690226,0,0,0,0,0,0,0,0,42.1140905767967,0,0,43.3627071190485,0,0,0,52.1480743544902,0.595527367490893,0,51.7880261537024,0,0,85.9304298778731,2.78016158565149,0,0,66.198524858271,0,0,0,0,0,0,0,37.6055261575463,0,0,0,23.9266103602628,49.9613268219248,0,0,0,0,0,50.4576905439887,0,0,0,0,0,0,0,0,0,0,0,1.50552858409091,2.27617014294751,0,0,1.64815946386205,0,0.881258186044638,0,1.73709744273849,1.23136241835419,0,1.8612764442117,1.8701213023597,0,2.96111878076995,0,0,0,1.57038031372405,0,0.391008811592905,1.41441057033133,5.74066183741061,0,5.36336946298485,0.849984739331559,0.0241267554787127,0.151158977779715,0.518634480159235,1.48669308158202,0.769684146054728,1.43041950406569,11.7201174548224,0.686413333897567,0,0,0.794112687593637,2.59981377957288,0.24914774631408,0,0.508819514251578,1.88772469143415,0,0,0.930782535907028,3.32832309489251,0.254152227912806,0,0.163821022625879,1.84328996662902,0,3.01511493095257,0,2.70675690401938,1.6341041624998,0,0,0,0,27.5617159017661,0.312851417058318,0.518940849903057,0,0.373014186614324,3.22835814545829,0
"Overall168","Otu00016",1,4,8.1005748153603,3.57018351976267,0.0166699932404674,0.777777777777778,0,0,0,0,0,0,53.1895477112882,0,0,84.3099421482546,0,0,0,8.75332979789244,0,0,0,4.78539580825424,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.1008324438796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7880618487208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9384303842369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40163641080249,0,0,0,0,0,19.7137044812076,0,0,0,0,0,0,0,0,0,0,0,0.319960045464669,0,12.5006067143649,0,0,14.3376001152028,0,0
"Overall169","Otu00016",1,5,1.11979660349851,0.882350475118705,0.64897476002295,0.75,0,0,0,0,0,0,0,0,0,74.6913098906817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65802353577772,3.7191126615745,3.67468619712967,0,0,1.58806199758042,0,0,0,4.91176330530981,1.69751882042298,0,6.04440248415567,6.23548516093709,0,2.37148947264616,0,0,0,1.48716356357513,1.29248520787099,0,0,0,0,3.07367142372349,0,0.0787650640339036,0,0,0,0,0,5.70343359135241,0,0,0,0,1.89452793243432,0,0.711781757662335,0.32713008189402,1.08766024219156,0,0,0,0,1.58269026690057,1.59763902130053,0.202855116244721,0,0,4.72963810941048,3.66721191218986,1.97196644442226,0,3.07808080585362,0,2.54304079659432,1.6233632234046,22.9244915965519,0.417197600318218,0,3.46926821767981,3.63539438885697,0,0
"Overall170","Otu00016",2,1,2.58805417093914,1.50531927383298,0.118543447193142,0.777777777777778,0,23.7500086024183,57.3870745354105,0,53.2352331810233,29.4191574836065,29.7418100741748,0,13.9477901340572,72.1829056068568,0,64.7773013468998,41.4255840059345,53.2095786427906,0,0,0,0,0,0,1.18134993725276,0,0,13.4638709846364,0,100,27.8091840142032,63.0250386912119,0,0,11.6249309967876,0,17.3051954094132,72.1630086505436,0.0460788651708179,0,0,0,0,3.83601755647385,55.9072923416482,0,40.3969107769502,0,9.02562195768657,0,0,0,0,36.2264740018859,6.05547508932866,1.33350068022211,0,0,30.7946787278063,23.4380581937846,0,0,0,13.7561835887534,0,6.77285754589068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall171","Otu00016",2,2,7.15525539058871,4.21825679163621,0.0337556021531578,0.666666666666667,0,47.0103976179218,18.4816228901784,2.64899248092678,30.1269275365041,6.27457476628839,10.5663321207814,11.4504646038898,5.67837506715313,36.50340264145,0,1.83677085693891,68.0117551901428,21.7772053790979,4.89262178045833,39.7358182896469,1.21924516731434,4.55447460960392,0,1.9097041482464,2.86248013906479,0,23.8372787131792,9.4824905987755,0,52.0706321605323,11.9897954467237,7.11931029259732,12.9064639747688,3.32958986401361,11.1261718256401,22.4639163227523,0,85.1203958143434,8.82886275470169,12.1039003481984,0,9.91889313082781,14.4006937107002,15.3896974693556,13.8515034745705,0,49.7596138736945,0,16.6429216980697,6.78171800644964,9.81240148257298,3.20587328574045,1.74479634283557,3.58115140127447,6.64937117173892,0,25.3860217889597,0,7.9704461946388,4.284540776732,0,5.00400433394125,0.162167585285782,0,100,1.01221144891953,0,4.7832200894349,11.5902063184285,4.49799157901281,0,1.75730948352141,4.48259747444046,1.85372925710261,2.16398424646083,2.58383660569368,0.464370969466675,1.59656918706137,1.18905072001518,1.45161134273297,1.43160782231048,1.11792856180879,2.37940055425917,1.57690610742348,1.40545170620197,0,2.53502819649286,0,1.6443891775997,1.29797033691524,0.870273951017589,0.855639479783599,1.54900272341633,1.7709654401328,1.50781287435439,0,2.76607425711057,0.944538552628142,0.612137980485299,1.52232074653687,0.702569526217237,1.35094771406367,0.96688090519025,1.25293578796678,2.81368642643516,1.21517612863174,2.42275075146949,0,0.798240990631273,1.97035997216696,3.16253039947881,0.713968033978532,0.471767664810526,1.40895785359691,1.14570861783835,2.28477838540939,1.95342638780549,0.639051102940347,0.111685472198097,1.49149983338043,0,1.7027444142418,0,2.07089212085099,1.69526014091854,1.7390053819774,1.24918267961125,2.64909544676132,0.969206108704851,0,0.584171646982068,10.9284811750765,0.301300563163706,4.01240732169739,1.87415109609519,0.016672194737068,0,0
"Overall172","Otu00016",2,3,3.26631674349484,1.78048295599438,0.824299320116693,0.666666666666667,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8203446575484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3103476910789,0,0,0,0,0,0,0,17.1093204751135,0,0,15.7635202611589,0,0,0,0,0,0,0,0,0,0,0,0,24.3398819467743,7.7530413345751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02867240280821,0,0,0,0,0,0,0,0.905864391346045,0,0,0,0,0,0,0,8.46610166616984,0,0,0,0,0,0,5.3232498309752,0,0
"Overall173","Otu00016",2,4,8.56445026361866,4.95377456951844,0.0807214851496263,0.555555555555556,0,18.3917207464991,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2.67282427469375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6513890629642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12279385231461,0,0,0,0,0,0,0,24.4653605351044,0,0,0,4.52333495452053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4656132456888,0,0,0,0,0,0,0,1.54864834441104,0,0,0,6.50440212619355,0,0,0,0,0,21.4548427529023,0,2.34776563678435,0,0,6.94769701173669,0,0,0,0,0,0,0,0,9.91572980740789,0,0,13.7038117329358,0,0
"Overall174","Otu00016",2,5,0.74364275689622,0.554003270402489,0.788910512321763,0.75,0,0,0,0,0,0,0,0,0,89.8681649826365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42650263606945,2.90608534803442,4.00648944918033,0,2.73371144069274,2.64545175838528,0,2.14561590378151,0,7.12570041428548,1.68381979843805,0,2.52581332691582,3.13150906214624,0,2.60108633684034,0,0,0,1.64909775280153,1.4373731419568,0,0,0,0,2.9247432611129,0,0.729944387953317,0.531585735559875,0,1.38224473488805,0.20163421141413,0,3.04845771424757,0,0,0,2.4087581769217,2.45419613963298,0,0.454034956327153,0,1.54109733044944,0,0,0.969179476109786,0,0,1.00771028660133,0.638115360424062,3.62521332623688,0,4.44398647437843,2.04851380518707,2.47124136297039,3.78484702491907,9.04939005231625,0,3.48283659254662,0,10.2652605465086,0.963089613998582,0,2.82470595023467,1.73095710953314,0,0
"Overall175","Otu00016",3,1,32.9954896549088,15.4122181142689,6.914469720095e-05,0.666666666666667,0,40.0416049624373,0,0,0,0,0,0,0,87.0058338109283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3.71230077887668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.098097008692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.901902991308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall176","Otu00016",3,2,3.33854150115553,1.7396748844818,NA,0.666666666666667,0,48.5571879909878,0,0,0,0,0,0,0,67.9415868820677,0,0,100,0,0,0,0,0,0,0,72.6390685525973,0,0,0,0,0,0,0,0,0,31.4042831900466,0,0,92.0262674022605,4.57331012654934,0,0,40.9433950090172,0,0,0,0,0,0,0,0,0,0,0,0,43.6646611347243,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9968045578928,0,0,0,0,0,0,0,0,0,0,0,9.37728654046551,9.86460241692129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9135038625262,0,0,0,0,0,0,0,17.4005781664976,0,0,0,0,0,0,0,5.29918319852001,0,0,0,0,0,0,0,0.985494247795484,0,0,0,0,0,0,0,0,0,0,32.4282084727452,0.36249844140886,0,0,5.3686446531199,0,0
