"","OTUOfInterest","rep","fold","RMSE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","MAE(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","R2(100 * CombinedNS$Combined, 100 * CombinedNS$TrueValue)","sum(CombinedNS$PredictedClass == CombinedNS$TrueClass)/length(CombinedNS$TrueClass)","GMM1_Class","GMM2_Class","GMM3_Class","GMM4_Class","GMM5_Class","GMM6_Class","GMM7_Class","GMM8_Class","GMM9_Class","GMM10_Class","GMM11_Class","GMM12_Class","GMM13_Class","GMM14_Class","GMM15_Class","GMM16_Class","GMM17_Class","GMM18_Class","GMM19_Class","GMM20_Class","GMM21_Class","GMM22_Class","GMM23_Class","GMM24_Class","GMM25_Class","GMM26_Class","GMM27_Class","GMM28_Class","GMM29_Class","GMM30_Class","GMM31_Class","GMM32_Class","GMM33_Class","GMM34_Class","GMM35_Class","GMM36_Class","GMM37_Class","GMM38_Class","GMM39_Class","GMM40_Class","GMM41_Class","GMM42_Class","GMM43_Class","GMM44_Class","GMM45_Class","GMM46_Class","GMM47_Class","GMM48_Class","GMM49_Class","GMM50_Class","GMM51_Class","GMM52_Class","GMM53_Class","GMM54_Class","GMM55_Class","GMM56_Class","GMM57_Class","GMM58_Class","GMM59_Class","GMM60_Class","GMM61_Class","GMM62_Class","GMM63_Class","GMM64_Class","GMM65_Class","GMM66_Class","GMM67_Class","GMM68_Class","GMM69_Class","GMM70_Class","GMM71_Class","GMM72_Class","GMM73_Class","GMM74_Class","GMM75_Class","GMM76_Class","GMM77_Class","GMM78_Class","GMM79_Class","GMM80_Class","Other_Class","GMM1_Reg","GMM2_Reg","GMM3_Reg","GMM4_Reg","GMM5_Reg","GMM6_Reg","GMM7_Reg","GMM8_Reg","GMM9_Reg","GMM10_Reg","GMM11_Reg","GMM12_Reg","GMM13_Reg","GMM14_Reg","GMM15_Reg","GMM16_Reg","GMM17_Reg","GMM18_Reg","GMM19_Reg","GMM20_Reg","GMM21_Reg","GMM22_Reg","GMM23_Reg","GMM24_Reg","GMM25_Reg","GMM26_Reg","GMM27_Reg","GMM28_Reg","GMM29_Reg","GMM30_Reg","GMM31_Reg","GMM32_Reg","GMM33_Reg","GMM34_Reg","GMM35_Reg","GMM36_Reg","GMM37_Reg","GMM38_Reg","GMM39_Reg","GMM40_Reg","GMM41_Reg","GMM42_Reg","GMM43_Reg","GMM44_Reg","GMM45_Reg","GMM46_Reg","GMM47_Reg","GMM48_Reg","GMM49_Reg","GMM50_Reg","GMM51_Reg","GMM52_Reg","GMM53_Reg","GMM54_Reg","GMM55_Reg","GMM56_Reg","GMM57_Reg","GMM58_Reg","GMM59_Reg","GMM60_Reg","GMM61_Reg","GMM62_Reg","GMM63_Reg","GMM64_Reg","GMM65_Reg","GMM66_Reg","GMM67_Reg","GMM68_Reg","GMM69_Reg","GMM70_Reg","GMM71_Reg","GMM72_Reg","GMM73_Reg","GMM74_Reg","GMM75_Reg","GMM76_Reg","GMM77_Reg","GMM78_Reg","GMM79_Reg","GMM80_Reg","Other_Reg"
"Overall235","Otu00017",3,1,6.21121390458357,2.08776165626813,0.00581363344963943,0.85,0,2.16476727624849,0,0,0,15.4966557297365,0,61.1684043345508,0,0.176356424459434,0,0,0,3.44544696421403,12.2742791210856,0,0,0,62.4772744946354,0,0,0,0,0,0,17.6234175377303,0,0,0,0,0,0,16.8499095073063,3.17116697345344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,17.4316540465095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3774206471704,0,0,0,0,0,0,0,0,14.0165677242347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7924906952804,0,0,0,31.8135209333145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall236","Otu00017",3,2,1.08634364214673,0.505375401825363,0.943442297197997,0.85,0,0,9.85795665376792,28.9094846278725,8.42578609482599,74.5226026519323,0,69.6893590322194,0,0,0,0,0,0,0,0,0,70.584216283186,58.8420230708237,19.4741082255177,24.9953353224303,0,5.62845378336981,0,0,0,0,8.91126752692798,0,41.4602116541914,0,43.3685357817708,0,22.896192496476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64682272099349,0,0,0,0,0,0,0,100,0,0,9.37857276278144,0,0,0,22.2995874249317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7556055110446,0,0,0,0,0,0,6.96326232161036,0,31.8567447589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83453598904632,0,0,0,0,0,0,0,0,17.5898514193947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall237","Otu00017",3,3,4.13265183045685,1.44806402266893,0.873681133961456,0.9,0,0,16.5600997647396,33.5606100385727,0,31.6450311349822,51.2133777556999,61.6384502782609,0,22.0677503942729,0,0,0,17.978131930904,0,0,82.5207863863614,32.3145635312068,71.4646360482716,0,27.1791373879873,0,0,22.7175442606913,0,27.0924035182221,0,21.1175280000165,0,37.139964660531,27.5195074625678,52.8214386738647,21.3288233896077,36.7765536538973,0,0,0,0,0,0,0,0,0,24.783207590256,0,0,20.0580447356656,0,30.4469230419743,35.7231730925777,58.128948384392,0,17.8008833283834,0,0,0,0,0,0,100,0,34.2574130883504,0,0,0,0,56.119492792385,0,25.7007130907425,0,34.5944830851565,22.8599329508995,0,0,0,60.8878637947933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall238","Otu00017",3,4,2.50962105833944,1.02883323212859,0.935219521727212,0.9,0,0,26.5331461874394,6.58657708784432,0,31.3799641555802,19.3502215925707,88.3085538787299,0,22.748024151762,0,0,24.0645250207695,0,0,0,0,43.7498345121862,96.0588014438246,0,0,0,0,11.2905646043305,0,23.7925090993872,0,0,41.2553940626684,45.7225543209978,0,45.6223534845119,29.7718461131735,6.17859027576055,0,0,0,0,0,0,0,0,0,0,0,5.62501108749287,0,0,17.7417963208435,41.6521949421898,0,39.7858506069195,0,0,0,0,0,0,3.88337245593615,100,0,0,0,81.2212227916001,0,31.32458294321,21.4834772153378,13.1059654368817,0,0,0,0,0,0,0,0,19.6105289409558,0,5.49379605163458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8070183666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.1929816333582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall239","Otu00017",3,5,2.32203112315042,0.588175914094228,0.996748777831759,1,0,3.52957766991862,1.88812808558474,5.97555744617669,1.43460264109839,10.9149140769634,6.6946062438945,63.0600588808194,0,3.18392266885527,0,0,0,1.38471027604083,3.02917552392446,0,21.907262010018,4.24328664018113,53.9076462086488,0,4.29935638320946,5.08862750963323,0,4.37387943051154,7.08577833096266,4.61551523086251,0,0,0,22.3023618709361,4.3202728506176,14.6088684562972,5.211867318823,13.1954920859045,2.96886620048585,0,0.230323547289897,0,0,0,0,0,3.70900964949487,5.2496732812832,0,2.47141106958108,2.59230126581463,0,12.3250067284793,21.0228293561981,11.1353049126141,0.253108302852937,0,0,0,0,0,0,0,100,0,0,0,17.7532260002804,0.653181799459579,0,18.8245059518894,1.6194416044209,0,0,13.4075454505242,0,0,0,0,8.0464598466441,0.475249954576183,0,3.00267051291219,0,0,0,0,0,0,0,0,0,17.7240295686028,0,0,0,0,0,0,0,0,20.7864491327521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.420521643677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0689996549682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall240","Otu00018",1,1,4.23710259555455,1.51710944879746,0.169499630833935,0.95,22.3948947893823,7.35316018670207,0,0,0,3.12350446948048,0,0,6.23017724332126,0,0,45.234060396403,0,12.074671808734,30.0196900869302,0,0,7.46812490364481,0,0,0,0,78.7144929304176,0,0,14.1085741750884,41.0819999637411,4.67661199376713,0,0.387057651947998,0,1.31600306825036,0,0,0,0,0,0,1.6335850607561,0,1.48802757869372,2.51904865087108,0,0,0,0,6.17412665241794,0,0,0,0,0,33.2588355364918,0,0,2.89223543959124,0,15.0342349507775,0,46.3825362780512,0.544422475696213,0,100,0.33187162890082,1.36753289424024,0,0.752348022874232,0,0,2.17377465394241,7.87269652353819,0.763859483995181,0,0.554167494884622,0,0.394102948982752,30.2283434841734,3.29580443405453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1830855703685,0,0,0,0,0,0,0,0,0,0,17.4670603024343,0,0,0,0,0,0,0,0,0,0,0,0,7.63578223494624,0,0,0,0,0,0,0,0,5.27405698070794,0,0,0,0,2.77746145025443,0,0,0,0,0,0,0,0,8.13852060861622,0,0,0,27.0920021647204,0,0,0,0,14.4320306879519,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall241","Otu00018",1,2,20.7795004000748,5.31040718305803,0.00560253367861539,0.85,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9857375290429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3969019761111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6030980238889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall242","Otu00018",1,3,0.738525903250942,0.272711578823897,0.960375614542838,0.95,27.1439274886444,8.76152794619091,0,2.2393806848083,0,5.95799162150934,0,2.40080527924894,13.3567500132545,0,0,44.8084061207572,0,13.8510502691951,22.1615292499908,0,0,14.9009345348673,0,0,1.20689297499699,9.15768861918778,70.4221249376284,0.885991499184723,0,40.8170423763156,68.4529472586283,8.62362845155056,0,2.92033457203825,0,8.81364284095496,0.653342781048415,0.976550639100024,0,3.66727323061891,0,1.54023923839198,5.00876519104846,0.336812967060668,0,0,0,7.72858170782197,0,0,5.88257232947819,2.46717339274088,0,0,0,16.6362680400734,67.9079440872463,0,0,1.8288235956368,1.71397817674976,0,3.48271135386436,43.7542255542263,0,23.6946121482066,100,4.63135779892679,0.466038523790007,0,2.65139145678689,5.14964518750649,0,0,6.09570657083848,1.12623906155082,1.86093967898781,0,0,4.58545482614985,27.2546401683824,7.29591910250802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1757049680045,4.80745355452244,0,0,0,0,0,0,0,0,0,23.2290946266698,0,0,0,0,0,0,0,0,0,0,0,0,4.76997951791691,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76932016449895,0,11.6441588246724,0,0,0,0,0,0,8.32477964778986,0,0,0,27.2795086959252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall243","Otu00018",1,4,5.25298460121673,1.60696103424511,0.959072175382006,1,33.2985423945032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5549589761275,0,0,0,0,0,0,0,0,61.1079860214637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,39.635163412743,0,0,77.3269091894993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1922396160983,0,0,0,0,0,0,0,0,0,0,23.4053621892934,0,0,0,8.18007295627349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30055787416954,0.0176126052752828,0,0,0,0,0,8.94013083880092,2.72677392231237,0,0,33.1531744132895,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08407558448718,0,0,0,0
"Overall244","Otu00018",1,5,6.00901798198879,2.30929366952265,0.951368688264903,0.894736842105263,24.7680186121147,7.27346692775636,2.73451316673305,0,0,9.04439733660693,0,1.4484160051566,5.55520481875756,0,0,12.5309687725064,0,10.5282129534442,32.6320107350737,0,0,9.24730485552928,0,1.75913331743181,0,0,66.4997199810698,0,0,16.198256877604,40.9580894935953,0,1.23037201707547,1.03366595885586,0,0.692528451485304,1.46584647016097,1.42856706865671,1.43583438601296,0,0,0,36.3270353120756,0,0.261134544296151,0.492932071777486,0,0,0,0.928965424534253,4.11053739583377,3.34203798928853,0,0,0.977524846986078,0,68.6237255507572,0,0,0.467454950854605,3.60217604313943,4.12151156520436,0,37.6817948271281,1.37070602468767,5.3320386717346,100,0.834265466255694,0.666540381214611,0,1.14710832807827,0,1.16397816967431,0,13.7441322182623,1.69511015409494,0.910119318962439,2.0622548540388,0,1.36119375257446,36.0397682982517,6.46994682257599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall245","Otu00018",2,1,1.3964887195207,0.372396839425413,0.861813785569152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6719082800802,0,0,0,0,0,0,0,0,14.6904423543419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5584109956846,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall246","Otu00018",2,2,1.8416471767285,0.6496855419916,0.996304206327739,0.95,30.093768568131,57.0978585638717,0,0,0,9.19364479881799,0,0,16.828617229509,0,0,0,0,14.2658536578105,0,0,0,24.9458545019081,0,0,0,0,100,0,0,40.5052840076888,57.5802459416663,14.1913836213209,0,0,0,17.2630197698328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175490475106133,0,0,0,0,64.7185537567796,0,0,12.5691219273559,0,0,0,53.4973499325926,0,32.7697369539193,92.6177441709817,38.4819577500518,0,0,0,0,0,0,0,0,0,0,0,40.235967281198,38.876596854603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall247","Otu00018",2,3,3.11489130513932,1.34498658890678,0.576501405931509,0.85,53.9325086819522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2264421159251,0,0,0,0,0,0,0,84.5407400375731,71.8165713879456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,72.5792286533226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3957997576101,0,0,0,0,0,0,0,0,0,0,16.0827397406365,0,0,0,0,0,0,0,0,0,0,0,0,12.072118174257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05130878260739,0,0,0,0,0,0,4.11210208762355,0,0,0,35.2859314572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall248","Otu00018",2,4,15.0335280321894,5.31241242151787,0.279685695750593,0.95,19.748647839227,4.47451263895872,0,0.880216803328319,0,5.3980590030626,0,0,4.09256877753803,0,0,14.2463427832034,0,14.4002798452404,34.1634789315029,0,0,7.25031189881522,0,0,0,0,69.9352145365787,0.668864034533752,0,5.50560298203686,27.3921078152006,0,1.70112543525255,0.547440106859205,0,0,0,0,0,0,0,1.17489572045456,1.59074773025669,2.16011711008157,0,2.56651561228923,0.424245503107403,0,0.304189285317472,0,0.661167144814733,2.04905338935868,0,0,0.45188296944983,4.15840265796866,40.6319039601048,0,0,1.62753316740494,1.8343149914538,0,2.68335413703497,37.1640138889681,1.14470814874632,0,100,0.543110484830251,0.814328828132507,0,0.165681959813766,0,0,0,5.67476989937469,0.859676884669801,1.77673092108072,2.46793591683275,0,1.35352499758028,32.2857186289575,5.3340516139723,0,0,0,2.07348033989717,0.0109367393523281,0,2.82947857063946,0,3.1141447264331,0,0,0,5.25010761292926,0,6.86032111939871,3.91084410073448,0,3.90409848947621,0,0,2.75703498937492,0,0,0,0,7.32966147908185,0,0,3.08609435364818,3.58646720619787,0,0,0,0,0,0,0,3.53050333714484,0,0,0.525850619045386,0,0,0,0,0,0,4.90288684531404,0,0,0,0,0,0,5.10380338821647,2.55906878119028,4.4732882576212,0,2.16234853222237,0,0.87037085147195,5.28003656705724,3.62600095747584,0,3.779433016001,8.22320389387318,0,0,0,0,4.16033355250238,0,0,0,3.44091560118018,0,0,0,0,2.64928607252011,0,0,0,0
"Overall249","Otu00018",2,5,1.52388869125596,0.450780160546932,0.991260831506646,0.947368421052632,16.4200824982477,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1002914519078,0,0,26.5031277143788,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.718424576425,0,0,0,0,0,0,33.5177392503732,0,0,65.5332073638069,0,0,0,0,0,0,0,2.82768243360632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1476987276966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.8523012723034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall250","Otu00018",3,1,5.83024720921656,2.10657353127493,0.977951440664396,0.85,0,72.6226218495662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2895110656294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,56.102946297229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall251","Otu00018",3,2,0.998835263556078,0.32020210943798,0.996598464972397,1,35.260483928427,23.9090255074167,0,10.9872028579942,0,23.2131101069784,0,0,25.4877244252303,0,2.5612016121302,0,0,30.4391454044718,34.0843453496963,2.83367825154395,0,36.9332187761958,0,0,0,0,60.5183200300108,0,0,34.4378332373888,51.6493843213441,0,5.6565646201425,10.1474929364131,0,0,0,0,0,0,0,0,17.9161903376848,2.56022173538892,0,0,0,0,0,0,10.9683821238178,3.12632751899037,0,0,0,0,47.7431724117854,0,0,0,0,0,0,58.903784583045,5.66086813742626,0,100,0,5.58828562325651,0,0,0,0,0,8.19069077669192,1.98670117245909,0,6.96281489464717,0,11.7359787382937,45.9412663046035,13.6024310291843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2132846912694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7867153087306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall252","Otu00018",3,3,4.83332173539565,1.23230853233207,0.99946595975658,0.9,45.3552372586755,13.6761729039673,0,0,0,0,0,0,8.24399449889288,0,0,0,0,35.1045020586053,0,0,0,15.1452293195161,0,0,0,0,0,0,0,31.762026381476,73.4984277894556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,79.7649748813719,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6515850511032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5349388917602,0,0,0,0,0,0,0,0,0,0,25.1442954276073,0,0,0,0,0,0,0,0,0,0,0,0,2.851391218051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0946123769296,0,0,0,0,0,0,5.43090243644953,1.6120843079178,0,0,36.3317753412846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall253","Otu00018",3,4,3.89990192258727,1.11303125561154,0.995938187401486,1,16.2341866462096,5.47332429783271,0,0,0,0,0,0,0,0,0,0,0,1.82491051682656,10.2685144089068,0,0,15.8429238296708,0,0,0,0,100,0,0,53.7097788328707,35.9347948918279,0,0,0,0,0,0,0,0,0,0,0,59.0050407362963,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1687237890808,0,0,0,0,0,0,32.5732667139192,0,0,88.2105363757311,0,0,0,0,0,0,0,6.69388577900628,0,0,0,0,0,11.7405137348103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall254","Otu00018",3,5,23.2648493949196,6.73647166186336,0.471869952067737,0.894736842105263,6.15661412787321,45.6420881005301,0,0,0,2.58286303033911,0,0,0.432489057959007,0,0,0,0,1.70570709136722,10.2204390547583,0,0,15.0665650531496,0,0,0,0,76.3505608397419,0,0,9.6760768159185,20.6364316494671,0,0,0.573482441795909,0,0.139528110460079,0,0.645580985957232,0,0,0,0,2.0926956326473,0,0,0,0,0,0,0,5.3723425000169,0.591053845522557,0,0,0.0985277927719302,0,40.9522237422107,0,0,10.2295297659153,0,4.68309962841808,0,44.1634339468245,0,12.3783272028211,100,2.74176403811741,0,0,0.525672510315038,0,0,0,0.389165051715296,1.23390090712296,3.83833172911171,0.0753543798294512,0,2.28608319964228,22.1835144695408,0.254426021755116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5630490792951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4369509207049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall255","Otu00019",1,1,5.78040716561794,2.11636416492159,0.00615927932713079,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.359813420496,0,0,0,0,0,0,12.2478160591566,35.8567049594659,98.6655399889784,43.8059164332252,0,0,0,0,0,0,0,99.855156463351,77.8608222413614,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,65.2448016870203,0,0,0,0,0,0,0,0,52.9660161452257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5695910012975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.466060525466,0,0,31.2177314808383,0,0,0,17.7466169923982,0,0
"Overall256","Otu00019",1,2,1.27144317984068,0.470496696355165,0.209791398485895,0.9,0,6.11270440868707,0,20.478982915531,0,0,12.449780711409,70.0163472437971,0,27.242573099932,22.6955161977944,0,0,0,0,32.482399926962,0,1.65498820874829,0,26.8341315393698,18.6686242792256,0,0,0,0,6.49138596821692,0,0,0,0,0.993268999318657,0,0,0,80.5007839095319,46.4920063641412,59.2528574507785,36.2302754935217,0,46.6141502840001,24.8730070599652,0,0,0,100,3.73760362248194,0,7.04479641201577,0,0,0,0,0,0,0,0,0,12.2965339607286,22.4107849575512,0,0,0,0,0,0,4.74840137371264,0,0,0,0,0,0,0,15.2546853932612,0.871502013097372,2.31402722725648,0,0,0,86.8029074517709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Overall257","Otu00019",1,3,1.62500190873288,0.654071979701514,0.000156472933006135,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2647575120326,0,0,27.5976785033962,0,0,0,17.2783562627493,0,0,0,6.43449346896534,0,0,0,0,49.5299000029621,54.0391443856482,30.5034448222559,0,43.914793401221,34.7196271879056,0,0,0,93.3355583646078,0,0,0,0,0,0,19.3952157193548,0,0,0,0,7.6030399207279,0,0,0,0,0,0,0,0,0,0,0,0,18.0683583062197,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33380247633935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9717851967435,0,0,28.6944123269171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
